cif name= ./1522045.cif
./1522045.cif
Full Formula (Pr10 Mo64 O108)
Reduced Formula: Pr5(Mo16O27)2
abc   :  10.177000   9.117100  22.880000
angles:  90.000000 105.186000  90.000000
Sites (182)
  #  SP          a        b        c
---  ----  -------  -------  -------
O1 : [2.06010627 6.68648114 8.1501128 ] : 156
O1 : [0.47631386 4.52481673 7.62237588] : 178
O1 : [3.15430232 4.54487435 6.86720423] : 74
O1 : [0.06880974 6.93720139 5.94421665] : 100
!!!atention to nb coordination!!!
         [2.7310510314267673, 2.6883053212571744, 2.7361295461213304, 2.029308564210862, 2.7578579226558344, 2.1345123382197824, 1.9839590402010743, 2.031886433442585, 1.9889348929321755]
         [2.731051031426767, 2.6883053212571735, 2.736129546121331, 2.0293085642108633, 2.757857922655834, 2.134512338219783, 1.9839590402010738, 2.0318864334425855, 1.9889348929321757]

ce_symbol  = T:5
ce_fraction=  7.3291538112763e-07
species:coords:index
O1 : [2.74383394 6.85697091 5.28620158] : 165
O1 : [2.06010627 6.68648114 8.1501128 ] : 156
O1 : [0.47631386 4.52481673 7.62237588] : 178
O1 : [3.15430232 4.54487435 6.86720423] : 74
O1 : [0.06880974 6.93720139 5.94421665] : 100
!!!atention to nb coordination!!!
         [2.029308564210862, 2.1345123382197824, 1.9839590402010743, 2.031886433442585, 1.9889348929321755]
         [2.0293085642108633, 2.134512338219783, 1.9839590402010738, 2.0318864334425855, 1.9889348929321757]


**isite= 31
Mo1 : [5.65734402 1.08849057 4.67566076]

ce_symbol  = S:5
ce_fraction=  0.8036087033256076
species:coords:index
O1 : [ 4.02595109 -0.01367565  4.17331704] : 75
O1 : [5.12014714 2.12793114 2.89040847] : 157
O1 : [ 6.70393956 -0.03373327  3.41814539] : 179
O1 : [7.11144368 2.37865139 5.09630462] : 101
O1 : [4.43641948 2.29842091 5.75431969] : 164
!!!atention to nb coordination!!!
         [2.0318864334425872, 2.134512338219783, 1.9839590402010734, 1.9889348929321753, 2.029308564210863]
         [2.031886433442587, 2.1345123382197824, 1.9839590402010738, 1.9889348929321755, 2.0293085642108633]

ce_symbol  = SS:9
ce_fraction=  0.19639056375901115
species:coords:index
O1 : [ 4.02595109 -0.01367565  4.17331704] : 75
O1 : [5.12014714 2.12793114 2.89040847] : 157
O1 : [ 6.70393956 -0.03373327  3.41814539] : 179
O1 : [7.11144368 2.37865139 5.09630462] : 101
O1 : [4.43641948 2.29842091 5.75431969] : 164
Mo1 : [7.53839403 1.11100981 6.69232237] : 25
Mo1 : [ 7.18331961 -1.12723824  5.14532453] : 67
Mo1 : [4.81074806 1.05083695 7.27724919] : 49
Mo1 : [ 4.50326971 -1.11283323  5.70000032] : 35
!!!atention to nb coordination!!!
         [2.0318864334425872, 2.134512338219783, 1.9839590402010734, 1.9889348929321753, 2.029308564210863, 2.757857922655834, 2.7310510314267673, 2.7361295461213317, 2.6883053212571753]
         [2.031886433442587, 2.1345123382197824, 1.9839590402010738, 1.9889348929321755, 2.0293085642108633, 2.757857922655834, 2.7310510314267673, 2.7361295461213317, 2.688305321257175]

ce_symbol  = T:5
ce_fraction=  7.32915381127631e-07
species:coords:index
O1 : [ 4.02595109 -0.01367565  4.17331704] : 75
O1 : [5.12014714 2.12793114 2.89040847] : 157
O1 : [ 6.70393956 -0.03373327  3.41814539] : 179
O1 : [7.11144368 2.37865139 5.09630462] : 101
O1 : [4.43641948 2.29842091 5.75431969] : 164
!!!atention to nb coordination!!!
         [2.0318864334425872, 2.134512338219783, 1.9839590402010734, 1.9889348929321753, 2.029308564210863]
         [2.031886433442587, 2.1345123382197824, 1.9839590402010738, 1.9889348929321755, 2.0293085642108633]


**isite= 32
Mo1 : [ 2.66059744  3.47005943 15.71618203]

ce_symbol  = S:5
ce_fraction=  0.8036087033256085
species:coords:index
O1 : [ 1.02920451  4.57222565 15.21383831] : 76
O1 : [ 4.11469709  2.17989861 16.13682589] : 98
O1 : [ 1.4396729   2.26012909 16.79484096] : 163
O1 : [ 3.70719297  4.59228327 14.45866665] : 180
O1 : [ 2.12340056  2.43061886 13.93092974] : 154
!!!atention to nb coordination!!!
         [2.031886433442587, 1.9889348929321753, 2.029308564210865, 1.9839590402010743, 2.1345123382197837]
         [2.031886433442586, 1.988934892932176, 2.029308564210865, 1.9839590402010732, 2.1345123382197824]

ce_symbol  = SS:9
ce_fraction=  0.1963905637590104
species:coords:index
Mo1 : [ 4.54164745  3.44754019 17.73284364] : 22
O1 : [ 1.02920451  4.57222565 15.21383831] : 76
Mo1 : [ 1.50652313  5.67138323 16.74052159] : 36
Mo1 : [ 4.18657303  5.68578824 16.1858458 ] : 68
Mo1 : [ 1.81400147  3.50771305 18.31777046] : 46
O1 : [ 4.11469709  2.17989861 16.13682589] : 98
O1 : [ 1.4396729   2.26012909 16.79484096] : 163
O1 : [ 3.70719297  4.59228327 14.45866665] : 180
O1 : [ 2.12340056  2.43061886 13.93092974] : 154
!!!atention to nb coordination!!!
         [2.7578579226558326, 2.031886433442587, 2.688305321257174, 2.731051031426766, 2.736129546121332, 1.9889348929321753, 2.029308564210865, 1.9839590402010743, 2.1345123382197837]
         [2.757857922655833, 2.031886433442586, 2.6883053212571744, 2.731051031426767, 2.736129546121332, 1.988934892932176, 2.029308564210865, 1.9839590402010732, 2.1345123382197824]

ce_symbol  = T:5
ce_fraction=  7.329153811275595e-07
species:coords:index
O1 : [ 1.02920451  4.57222565 15.21383831] : 76
O1 : [ 4.11469709  2.17989861 16.13682589] : 98
O1 : [ 1.4396729   2.26012909 16.79484096] : 163
O1 : [ 3.70719297  4.59228327 14.45866665] : 180
O1 : [ 2.12340056  2.43061886 13.93092974] : 154
!!!atention to nb coordination!!!
         [2.031886433442587, 1.9889348929321753, 2.029308564210865, 1.9839590402010743, 2.1345123382197837]
         [2.031886433442586, 1.988934892932176, 2.029308564210865, 1.9839590402010732, 2.1345123382197824]


**isite= 33
Mo1 : [-1.47383719  8.02860943 17.40538178]

ce_symbol  = S:5
ce_fraction=  0.8036087033256077
species:coords:index
O1 : [-2.52043273  9.15083327 18.66289715] : 181
O1 : [-0.93664031  6.98916886 19.19063407] : 155
O1 : [ 0.15755574  9.13077565 17.9077255 ] : 77
O1 : [-2.92793685  6.73844861 16.98473792] : 99
O1 : [-0.25291265  6.81867909 16.32672285] : 162
!!!atention to nb coordination!!!
         [1.9839590402010718, 2.134512338219781, 2.0318864334425837, 1.9889348929321755, 2.0293085642108655]
         [1.9839590402010716, 2.134512338219781, 2.0318864334425846, 1.9889348929321755, 2.0293085642108655]

ce_symbol  = SS:9
ce_fraction=  0.19639056375901112
species:coords:index
Mo1 : [-2.99981278 10.24433824 16.93571801] : 69
O1 : [-2.52043273  9.15083327 18.66289715] : 181
Mo1 : [-0.31976288 10.22993323 16.38104222] : 37
O1 : [-0.93664031  6.98916886 19.19063407] : 155
Mo1 : [-3.3548872   8.00609019 15.38872017] : 23
Mo1 : [-0.62724123  8.06626305 14.80379335] : 47
O1 : [ 0.15755574  9.13077565 17.9077255 ] : 77
O1 : [-2.92793685  6.73844861 16.98473792] : 99
O1 : [-0.25291265  6.81867909 16.32672285] : 162
!!!atention to nb coordination!!!
         [2.7310510314267655, 1.9839590402010718, 2.688305321257174, 2.134512338219781, 2.7578579226558344, 2.736129546121332, 2.0318864334425837, 1.9889348929321755, 2.0293085642108655]
         [2.7310510314267655, 1.9839590402010716, 2.6883053212571744, 2.134512338219781, 2.757857922655834, 2.736129546121332, 2.0318864334425846, 1.9889348929321755, 2.0293085642108655]

ce_symbol  = T:5
ce_fraction=  7.329153811274939e-07
species:coords:index
O1 : [-2.52043273  9.15083327 18.66289715] : 181
O1 : [-0.93664031  6.98916886 19.19063407] : 155
O1 : [ 0.15755574  9.13077565 17.9077255 ] : 77
O1 : [-2.92793685  6.73844861 16.98473792] : 99
O1 : [-0.25291265  6.81867909 16.32672285] : 162
!!!atention to nb coordination!!!
         [1.9839590402010718, 2.134512338219781, 2.0318864334425837, 1.9889348929321755, 2.0293085642108655]
         [1.9839590402010716, 2.134512338219781, 2.0318864334425846, 1.9889348929321755, 2.0293085642108655]


**isite= 34
Mo1 : [2.6769837  3.44571677 5.34052095]

ce_symbol  = S:5
ce_fraction=  0.9590757122554299
species:coords:index
O1 : [4.13606423 4.5403158  4.29255467] : 170
O1 : [3.15430232 4.54487435 6.86720423] : 74
O1 : [1.57690982 2.17078151 6.35713215] : 94
O1 : [2.4236352  2.26195251 3.72507188] : 117
O1 : [4.43641948 2.29842091 5.75431969] : 164
!!!atention to nb coordination!!!
         [2.1036388307745915, 1.940809698301765, 1.9670080858924206, 2.018702305894842, 2.140824946452084]
         [2.1036388307745923, 1.940809698301765, 1.9670080858924206, 2.0187023058948417, 2.140824946452085]

ce_symbol  = ST:7
ce_fraction=  0.04090246276476016
species:coords:index
Mo1 : [1.52290939 5.64704057 6.36486051] : 30
O1 : [4.13606423 4.5403158  4.29255467] : 170
Mo1 : [2.36950536 5.60938695 3.76327208] : 48
O1 : [3.15430232 4.54487435 6.86720423] : 74
O1 : [1.57690982 2.17078151 6.35713215] : 94
O1 : [2.4236352  2.26195251 3.72507188] : 117
O1 : [4.43641948 2.29842091 5.75431969] : 164
!!!atention to nb coordination!!!
         [2.688305321257174, 2.1036388307745915, 2.6951299668101805, 1.940809698301765, 1.9670080858924206, 2.018702305894842, 2.140824946452084]
         [2.6883053212571735, 2.1036388307745923, 2.695129966810181, 1.940809698301765, 1.9670080858924206, 2.0187023058948417, 2.140824946452085]

ce_symbol  = T:5
ce_fraction=  2.1824979810058222e-05
species:coords:index
O1 : [4.13606423 4.5403158  4.29255467] : 170
O1 : [3.15430232 4.54487435 6.86720423] : 74
O1 : [1.57690982 2.17078151 6.35713215] : 94
O1 : [2.4236352  2.26195251 3.72507188] : 117
O1 : [4.43641948 2.29842091 5.75431969] : 164
!!!atention to nb coordination!!!
         [2.1036388307745915, 1.940809698301765, 1.9670080858924206, 2.018702305894842, 2.140824946452084]
         [2.1036388307745923, 1.940809698301765, 1.9670080858924206, 2.0187023058948417, 2.140824946452085]


**isite= 35
Mo1 : [4.50326971 8.00426677 5.70000032]

ce_symbol  = S:5
ce_fraction=  0.95907571225543
species:coords:index
O1 : [5.6033436  6.72933151 4.68338912] : 95
O1 : [2.74383394 6.85697091 5.28620158] : 165
O1 : [4.02595109 9.10342435 4.17331704] : 75
O1 : [3.04418919 9.0988658  6.7479666 ] : 171
O1 : [4.75661821 6.82050251 7.31544939] : 116
!!!atention to nb coordination!!!
         [1.9670080858924204, 2.1408249464520854, 1.9408096983017664, 2.103638830774591, 2.0187023058948386]
         [1.9670080858924202, 2.140824946452084, 1.9408096983017662, 2.1036388307745923, 2.0187023058948395]

ce_symbol  = ST:7
ce_fraction=  0.04090246276476005
species:coords:index
O1 : [5.6033436  6.72933151 4.68338912] : 95
Mo1 : [ 5.65734402 10.20559057  4.67566076] : 31
O1 : [2.74383394 6.85697091 5.28620158] : 165
O1 : [4.02595109 9.10342435 4.17331704] : 75
O1 : [3.04418919 9.0988658  6.7479666 ] : 171
Mo1 : [ 4.81074806 10.16793695  7.27724919] : 49
O1 : [4.75661821 6.82050251 7.31544939] : 116
!!!atention to nb coordination!!!
         [1.9670080858924204, 2.6883053212571753, 2.1408249464520854, 1.9408096983017664, 2.103638830774591, 2.695129966810181, 2.0187023058948386]
         [1.9670080858924202, 2.6883053212571753, 2.140824946452084, 1.9408096983017662, 2.1036388307745923, 2.6951299668101822, 2.0187023058948395]

ce_symbol  = T:5
ce_fraction=  2.1824979810059045e-05
species:coords:index
O1 : [5.6033436  6.72933151 4.68338912] : 95
O1 : [2.74383394 6.85697091 5.28620158] : 165
O1 : [4.02595109 9.10342435 4.17331704] : 75
O1 : [3.04418919 9.0988658  6.7479666 ] : 171
O1 : [4.75661821 6.82050251 7.31544939] : 116
!!!atention to nb coordination!!!
         [1.9670080858924204, 2.1408249464520854, 1.9408096983017664, 2.103638830774591, 2.0187023058948386]
         [1.9670080858924202, 2.140824946452084, 1.9408096983017662, 2.1036388307745923, 2.0187023058948395]


**isite= 36
Mo1 : [ 1.50652313  5.67138323 16.74052159]

ce_symbol  = S:5
ce_fraction=  0.9590757122554298
species:coords:index
O1 : [ 2.60659701  6.94631849 15.72391039] : 96
O1 : [-0.25291265  6.81867909 16.32672285] : 162
O1 : [ 1.75987163  6.85514749 18.35597066] : 115
O1 : [ 0.0474426   4.5767842  17.78848787] : 172
O1 : [ 1.02920451  4.57222565 15.21383831] : 76
!!!atention to nb coordination!!!
         [1.9670080858924224, 2.1408249464520863, 2.0187023058948386, 2.1036388307745906, 1.9408096983017664]
         [1.9670080858924217, 2.140824946452086, 2.018702305894839, 2.1036388307745915, 1.9408096983017662]

ce_symbol  = ST:7
ce_fraction=  0.04090246276476019
species:coords:index
O1 : [ 2.60659701  6.94631849 15.72391039] : 96
O1 : [-0.25291265  6.81867909 16.32672285] : 162
O1 : [ 1.75987163  6.85514749 18.35597066] : 115
O1 : [ 0.0474426   4.5767842  17.78848787] : 172
Mo1 : [ 2.66059744  3.47005943 15.71618203] : 32
O1 : [ 1.02920451  4.57222565 15.21383831] : 76
Mo1 : [ 1.81400147  3.50771305 18.31777046] : 46
!!!atention to nb coordination!!!
         [1.9670080858924224, 2.1408249464520863, 2.0187023058948386, 2.1036388307745906, 2.6883053212571753, 1.9408096983017664, 2.69512996681018]
         [1.9670080858924217, 2.140824946452086, 2.018702305894839, 2.1036388307745915, 2.6883053212571744, 1.9408096983017662, 2.6951299668101796]

ce_symbol  = T:5
ce_fraction=  2.182497981005872e-05
species:coords:index
O1 : [ 2.60659701  6.94631849 15.72391039] : 96
O1 : [-0.25291265  6.81867909 16.32672285] : 162
O1 : [ 1.75987163  6.85514749 18.35597066] : 115
O1 : [ 0.0474426   4.5767842  17.78848787] : 172
O1 : [ 1.02920451  4.57222565 15.21383831] : 76
!!!atention to nb coordination!!!
         [1.9670080858924224, 2.1408249464520863, 2.0187023058948386, 2.1036388307745906, 1.9408096983017664]
         [1.9670080858924217, 2.140824946452086, 2.018702305894839, 2.1036388307745915, 1.9408096983017662]


**isite= 37
Mo1 : [-0.31976288  1.11283323 16.38104222]

ce_symbol  = S:5
ce_fraction=  0.9590757122554299
species:coords:index
O1 : [ 1.4396729   2.26012909 16.79484096] : 163
O1 : [-1.41983677  2.38776849 17.39765342] : 97
O1 : [ 1.13931764  0.0182342  15.33307594] : 173
O1 : [-0.57311138  2.29659749 14.76559315] : 114
O1 : [1.57555739e-01 1.36756500e-02 1.79077255e+01] : 77
!!!atention to nb coordination!!!
         [2.140824946452086, 1.9670080858924202, 2.1036388307745915, 2.0187023058948403, 1.9408096983017633]
         [2.140824946452086, 1.9670080858924206, 2.103638830774592, 2.018702305894839, 1.9408096983017662]

ce_symbol  = ST:7
ce_fraction=  0.04090246276476015
species:coords:index
O1 : [ 1.4396729   2.26012909 16.79484096] : 163
O1 : [-1.41983677  2.38776849 17.39765342] : 97
O1 : [ 1.13931764  0.0182342  15.33307594] : 173
O1 : [-0.57311138  2.29659749 14.76559315] : 114
Mo1 : [-1.47383719 -1.08849057 17.40538178] : 33
O1 : [1.57555739e-01 1.36756500e-02 1.79077255e+01] : 77
Mo1 : [-0.62724123 -1.05083695 14.80379335] : 47
!!!atention to nb coordination!!!
         [2.140824946452086, 1.9670080858924202, 2.1036388307745915, 2.0187023058948403, 2.688305321257174, 1.9408096983017633, 2.6951299668101822]
         [2.140824946452086, 1.9670080858924206, 2.103638830774592, 2.018702305894839, 2.6883053212571744, 1.9408096983017662, 2.69512996681018]

ce_symbol  = T:5
ce_fraction=  2.182497981005885e-05
species:coords:index
O1 : [ 1.4396729   2.26012909 16.79484096] : 163
O1 : [-1.41983677  2.38776849 17.39765342] : 97
O1 : [ 1.13931764  0.0182342  15.33307594] : 173
O1 : [-0.57311138  2.29659749 14.76559315] : 114
O1 : [1.57555739e-01 1.36756500e-02 1.79077255e+01] : 77
!!!atention to nb coordination!!!
         [2.140824946452086, 1.9670080858924202, 2.1036388307745915, 2.0187023058948403, 1.9408096983017633]
         [2.140824946452086, 1.9670080858924206, 2.103638830774592, 2.018702305894839, 1.9408096983017662]


**isite= 38
Mo1 : [5.27495655 5.58750591 2.87384769]

ce_symbol  = S:5
ce_fraction=  0.9999210319025088
species:coords:index
O1 : [6.28730861 6.89526273 1.82610222] : 79
O1 : [3.6548793  6.81138541 2.57464956] : 123
O1 : [4.13606423 4.5403158  4.29255467] : 170
O1 : [5.6033436  6.72933151 4.68338912] : 95
O1 : [6.75568514 4.47558439 3.34748605] : 120
!!!atention to nb coordination!!!
         [1.9577679057236472, 2.05232816079388, 2.0991456244693087, 2.164727227634224, 1.9113502787932233]
         [1.9577679057236472, 2.05232816079388, 2.099145624469308, 2.1647272276342244, 1.9113502787932233]

ce_symbol  = T:5
ce_fraction=  7.790630972753427e-05
species:coords:index
O1 : [6.28730861 6.89526273 1.82610222] : 79
O1 : [3.6548793  6.81138541 2.57464956] : 123
O1 : [4.13606423 4.5403158  4.29255467] : 170
O1 : [5.6033436  6.72933151 4.68338912] : 95
O1 : [6.75568514 4.47558439 3.34748605] : 120
!!!atention to nb coordination!!!
         [1.9577679057236472, 2.05232816079388, 2.0991456244693087, 2.164727227634224, 1.9113502787932233]
         [1.9577679057236472, 2.05232816079388, 2.099145624469308, 2.1647272276342244, 1.9113502787932233]

ce_symbol  = O:6
ce_fraction=  1.0617877637439773e-06
species:coords:index
Mo1 : [3.64525432 3.50342802 2.49537862] : 18
O1 : [6.28730861 6.89526273 1.82610222] : 79
O1 : [3.6548793  6.81138541 2.57464956] : 123
O1 : [4.13606423 4.5403158  4.29255467] : 170
O1 : [5.6033436  6.72933151 4.68338912] : 95
O1 : [6.75568514 4.47558439 3.34748605] : 120
!!!atention to nb coordination!!!
         [2.67255474503608, 1.9577679057236472, 2.05232816079388, 2.0991456244693087, 2.164727227634224, 1.9113502787932233]
         [2.6725547450360794, 1.9577679057236472, 2.05232816079388, 2.099145624469308, 2.1647272276342244, 1.9113502787932233]


**isite= 39
Mo1 : [1.90529686 1.02895591 8.16667358]

ce_symbol  = S:5
ce_fraction=  0.9999210319025088
species:coords:index
O1 : [3.52537412 2.25283541 8.46587171] : 122
O1 : [ 3.04418919 -0.0182342   6.7479666 ] : 171
O1 : [1.57690982 2.17078151 6.35713215] : 94
O1 : [ 0.42456828 -0.08296561  7.69303522] : 121
O1 : [0.8929448  2.33671273 9.21441905] : 78
!!!atention to nb coordination!!!
         [2.05232816079388, 2.0991456244693087, 2.164727227634224, 1.9113502787932244, 1.957767905723648]
         [2.05232816079388, 2.0991456244693074, 2.164727227634224, 1.9113502787932237, 1.9577679057236477]

ce_symbol  = T:5
ce_fraction=  7.79063097275336e-05
species:coords:index
O1 : [3.52537412 2.25283541 8.46587171] : 122
O1 : [ 3.04418919 -0.0182342   6.7479666 ] : 171
O1 : [1.57690982 2.17078151 6.35713215] : 94
O1 : [ 0.42456828 -0.08296561  7.69303522] : 121
O1 : [0.8929448  2.33671273 9.21441905] : 78
!!!atention to nb coordination!!!
         [2.05232816079388, 2.0991456244693087, 2.164727227634224, 1.9113502787932244, 1.957767905723648]
         [2.05232816079388, 2.0991456244693074, 2.164727227634224, 1.9113502787932237, 1.9577679057236477]

ce_symbol  = O:6
ce_fraction=  1.0617877637456299e-06
species:coords:index
O1 : [3.52537412 2.25283541 8.46587171] : 122
O1 : [ 3.04418919 -0.0182342   6.7479666 ] : 171
O1 : [1.57690982 2.17078151 6.35713215] : 94
O1 : [ 0.42456828 -0.08296561  7.69303522] : 121
Mo1 : [ 3.5349991  -1.05512198  8.54514265] : 19
O1 : [0.8929448  2.33671273 9.21441905] : 78
!!!atention to nb coordination!!!
         [2.05232816079388, 2.0991456244693087, 2.164727227634224, 1.9113502787932244, 2.672554745036081, 1.957767905723648]
         [2.05232816079388, 2.0991456244693074, 2.164727227634224, 1.9113502787932237, 2.6725547450360803, 1.9577679057236477]


**isite= 40
Mo1 : [-1.09144972  3.52959409 19.20719485]

ce_symbol  = S:5
ce_fraction=  0.9999210319025088
species:coords:index
O1 : [ 0.52862753  2.30571459 19.50639298] : 125
O1 : [ 0.0474426   4.5767842  17.78848787] : 172
O1 : [-1.41983677  2.38776849 17.39765342] : 97
O1 : [-2.10380178  2.22183727 20.25494032] : 81
O1 : [-2.57217831  4.64151561 18.73355649] : 118
!!!atention to nb coordination!!!
         [2.0523281607938806, 2.099145624469309, 2.1647272276342258, 1.957767905723647, 1.9113502787932224]
         [2.05232816079388, 2.0991456244693074, 2.1647272276342253, 1.9577679057236468, 1.9113502787932228]

ce_symbol  = T:5
ce_fraction=  7.790630972753718e-05
species:coords:index
O1 : [ 0.52862753  2.30571459 19.50639298] : 125
O1 : [ 0.0474426   4.5767842  17.78848787] : 172
O1 : [-1.41983677  2.38776849 17.39765342] : 97
O1 : [-2.10380178  2.22183727 20.25494032] : 81
O1 : [-2.57217831  4.64151561 18.73355649] : 118
!!!atention to nb coordination!!!
         [2.0523281607938806, 2.099145624469309, 2.1647272276342258, 1.957767905723647, 1.9113502787932224]
         [2.05232816079388, 2.0991456244693074, 2.1647272276342253, 1.9577679057236468, 1.9113502787932228]

ce_symbol  = O:6
ce_fraction=  1.0617877637426244e-06
species:coords:index
O1 : [ 0.52862753  2.30571459 19.50639298] : 125
O1 : [ 0.0474426   4.5767842  17.78848787] : 172
Mo1 : [ 0.53825251  5.61367198 19.58566392] : 20
O1 : [-1.41983677  2.38776849 17.39765342] : 97
O1 : [-2.10380178  2.22183727 20.25494032] : 81
O1 : [-2.57217831  4.64151561 18.73355649] : 118
!!!atention to nb coordination!!!
         [2.0523281607938806, 2.099145624469309, 2.67255474503608, 2.1647272276342258, 1.957767905723647, 1.9113502787932224]
         [2.05232816079388, 2.0991456244693074, 2.6725547450360803, 2.1647272276342253, 1.9577679057236468, 1.9113502787932228]


**isite= 41
Mo1 : [ 2.27820997  8.08814409 13.91436896]

ce_symbol  = S:5
ce_fraction=  0.9999210319025088
species:coords:index
O1 : [ 0.65813271  6.86426459 13.61517083] : 124
O1 : [ 2.60659701  6.94631849 15.72391039] : 96
O1 : [ 3.29056203  6.78038727 12.86662349] : 80
O1 : [ 3.75893855  9.20006561 14.38800732] : 119
O1 : [ 1.13931764  9.1353342  15.33307594] : 173
!!!atention to nb coordination!!!
         [2.05232816079388, 2.1647272276342218, 1.957767905723649, 1.9113502787932235, 2.0991456244693083]
         [2.0523281607938797, 2.164727227634223, 1.9577679057236475, 1.9113502787932242, 2.0991456244693074]

ce_symbol  = T:5
ce_fraction=  7.790630972753576e-05
species:coords:index
O1 : [ 0.65813271  6.86426459 13.61517083] : 124
O1 : [ 2.60659701  6.94631849 15.72391039] : 96
O1 : [ 3.29056203  6.78038727 12.86662349] : 80
O1 : [ 3.75893855  9.20006561 14.38800732] : 119
O1 : [ 1.13931764  9.1353342  15.33307594] : 173
!!!atention to nb coordination!!!
         [2.05232816079388, 2.1647272276342218, 1.957767905723649, 1.9113502787932235, 2.0991456244693083]
         [2.0523281607938797, 2.164727227634223, 1.9577679057236475, 1.9113502787932242, 2.0991456244693074]

ce_symbol  = O:6
ce_fraction=  1.0617877637460811e-06
species:coords:index
O1 : [ 0.65813271  6.86426459 13.61517083] : 124
O1 : [ 2.60659701  6.94631849 15.72391039] : 96
O1 : [ 3.29056203  6.78038727 12.86662349] : 80
O1 : [ 3.75893855  9.20006561 14.38800732] : 119
O1 : [ 1.13931764  9.1353342  15.33307594] : 173
Mo1 : [ 0.64850773 10.17222198 13.53589989] : 21
!!!atention to nb coordination!!!
         [2.05232816079388, 2.1647272276342218, 1.957767905723649, 1.9113502787932235, 2.0991456244693083, 2.672554745036081]
         [2.0523281607938797, 2.164727227634223, 1.9577679057236475, 1.9113502787932242, 2.0991456244693074, 2.6725547450360807]


**isite= 42
Mo1 : [3.30168158 5.72189196 0.84901609]

ce_symbol  = S:5
ce_fraction=  0.7276334533842507
species:coords:index
O1 : [1.57390052 6.73206664 0.38421014] : 175
O1 : [1.92444925 4.58954814 1.94975606] : 84
O1 : [ 2.62485125  4.53484554 -0.63814213] : 90
O1 : [ 4.46306867  7.1386893  -0.11040521] : 143
O1 : [3.6548793  6.81138541 2.57464956] : 123
!!!atention to nb coordination!!!
         [2.054683634555246, 2.095375833882627, 2.0196083899143615, 2.067999975586582, 2.071124210250857]
         [2.0546836345552455, 2.0953758338826267, 2.019608389914359, 2.0679999755865808, 2.0711242102508574]

ce_symbol  = BS_2:10
ce_fraction=  0.2700035206947337
species:coords:index
O1 : [1.57390052 6.73206664 0.38421014] : 175
O1 : [1.92444925 4.58954814 1.94975606] : 84
O1 : [ 2.62485125  4.53484554 -0.63814213] : 90
O1 : [ 4.46306867  7.1386893  -0.11040521] : 143
Mo1 : [ 3.91343374  5.78325004 -1.65674062] : 70
O1 : [3.6548793  6.81138541 2.57464956] : 123
Mo1 : [3.64525432 3.50342802 2.49537862] : 18
Mo1 : [5.27495655 5.58750591 2.87384769] : 38
Mo1 : [ 4.26998772  3.41699791 -0.20667856] : 62
Mo1 : [5.90701228 5.70010209 0.20667856] : 64
!!!atention to nb coordination!!!
         [2.054683634555246, 2.095375833882627, 2.0196083899143615, 2.067999975586582, 2.580081820817809, 2.071124210250857, 2.7839062626911018, 2.8305152809276715, 2.7137878592564104, 2.683434438703225]
         [2.0546836345552455, 2.0953758338826267, 2.019608389914359, 2.0679999755865808, 2.5800818208178096, 2.0711242102508574, 2.7839062626911013, 2.8305152809276715, 2.713787859256411, 2.683434438703226]

ce_symbol  = SBSA:10
ce_fraction=  0.002363025921015795
species:coords:index
O1 : [1.57390052 6.73206664 0.38421014] : 175
O1 : [1.92444925 4.58954814 1.94975606] : 84
O1 : [ 2.62485125  4.53484554 -0.63814213] : 90
O1 : [ 4.46306867  7.1386893  -0.11040521] : 143
Mo1 : [ 3.91343374  5.78325004 -1.65674062] : 70
O1 : [3.6548793  6.81138541 2.57464956] : 123
Mo1 : [3.64525432 3.50342802 2.49537862] : 18
Mo1 : [5.27495655 5.58750591 2.87384769] : 38
Mo1 : [ 4.26998772  3.41699791 -0.20667856] : 62
Mo1 : [5.90701228 5.70010209 0.20667856] : 64
!!!atention to nb coordination!!!
         [2.054683634555246, 2.095375833882627, 2.0196083899143615, 2.067999975586582, 2.580081820817809, 2.071124210250857, 2.7839062626911018, 2.8305152809276715, 2.7137878592564104, 2.683434438703225]
         [2.0546836345552455, 2.0953758338826267, 2.019608389914359, 2.0679999755865808, 2.5800818208178096, 2.0711242102508574, 2.7839062626911013, 2.8305152809276715, 2.713787859256411, 2.683434438703226]


**isite= 43
Mo1 : [ 3.87857184  1.16334196 10.19150518]

ce_symbol  = S:5
ce_fraction=  0.7276334533842508
species:coords:index
O1 : [5.25580416 0.03099814 9.09076521] : 85
O1 : [ 2.71718475  2.5801393  11.15092648] : 142
O1 : [ 5.6063529   2.17351664 10.65631113] : 174
O1 : [ 4.55540216 -0.02370446 11.6786634 ] : 91
O1 : [3.52537412 2.25283541 8.46587171] : 122
!!!atention to nb coordination!!!
         [2.095375833882626, 2.0679999755865808, 2.0546836345552433, 2.019608389914359, 2.0711242102508574]
         [2.095375833882626, 2.0679999755865808, 2.0546836345552437, 2.019608389914358, 2.0711242102508574]

ce_symbol  = BS_2:10
ce_fraction=  0.2700035206947334
species:coords:index
Mo1 : [ 2.9102657  -1.14155209 11.24719983] : 63
Mo1 : [ 3.5349991  -1.05512198  8.54514265] : 19
O1 : [5.25580416 0.03099814 9.09076521] : 85
O1 : [ 2.71718475  2.5801393  11.15092648] : 142
